Date,close
2025-02-13,36.0
2025-02-14,36.650001525878906
2025-02-18,47.150001525878906
2025-02-19,46.0
2025-02-20,48.2599983215332
2025-02-21,50.369998931884766
2025-02-24,48.599998474121094
2025-02-25,48.15999984741211
2025-02-26,46.58000183105469
2025-02-27,45.15999984741211
2025-02-28,46.849998474121094
2025-03-03,50.310001373291016
2025-03-04,48.689998626708984
2025-03-05,48.470001220703125
2025-03-06,46.5
2025-03-07,51.0
2025-03-10,53.0
2025-03-11,52.15999984741211
2025-03-12,50.439998626708984
2025-03-13,48.439998626708984
2025-03-14,54.81999969482422
2025-03-17,55.650001525878906
2025-03-18,56.41999816894531
2025-03-19,56.33000183105469
2025-03-20,56.209999084472656
2025-03-21,53.959999084472656
2025-03-24,52.9900016784668
2025-03-25,52.20000076293945
2025-03-26,52.619998931884766
2025-03-27,52.880001068115234
2025-03-28,48.970001220703125
2025-03-31,47.61000061035156
2025-04-01,48.11000061035156
2025-04-02,47.66999816894531
2025-04-03,38.2599983215332
2025-04-04,30.110000610351562
2025-04-07,31.479999542236328
2025-04-08,32.349998474121094
2025-04-09,36.58000183105469
2025-04-10,31.075000762939453
2025-04-11,31.969999313354492
2025-04-14,33.54999923706055
2025-04-15,33.22999954223633
2025-04-16,32.029998779296875
2025-04-17,31.290000915527344
2025-04-21,29.809999465942383
2025-04-22,29.6200008392334
2025-04-23,30.360000610351562
2025-04-24,32.290000915527344
2025-04-25,32.849998474121094
2025-04-28,32.27000045776367
2025-04-29,32.939998626708984
2025-04-30,32.11000061035156
2025-05-01,32.59000015258789
2025-05-02,34.400001525878906
2025-05-05,34.61000061035156
2025-05-06,33.83000183105469
2025-05-07,34.970001220703125
2025-05-08,36.65999984741211
2025-05-09,37.7400016784668
2025-05-12,41.27000045776367
2025-05-13,42.0
2025-05-14,41.93000030517578
2025-05-15,40.540000915527344
2025-05-16,40.439998626708984
2025-05-19,38.779998779296875
2025-05-20,40.18000030517578
2025-05-21,38.599998474121094
2025-05-22,37.84000015258789
2025-05-23,37.279998779296875
2025-05-27,38.18000030517578
2025-05-28,38.58000183105469
2025-05-29,38.599998474121094
2025-05-30,37.689998626708984
2025-06-02,37.33000183105469
2025-06-03,38.63999938964844
2025-06-04,39.81999969482422
2025-06-05,39.119998931884766
2025-06-06,39.150001525878906
2025-06-09,41.81999969482422
2025-06-10,41.59000015258789
2025-06-11,40.22999954223633
2025-06-12,41.29999923706055
2025-06-13,42.5
2025-06-16,44.209999084472656
